ID,Platform,ReleaseYear,Genre,Company,RevenueNA,RevenueEU,RevenueJapan,RevenueOther
1044,PS,1998.0,Platform,Company5,0.99,0.64,0.0,0.08
6386,X360,2008.0,Action,Company9,0.22,0.03,0.0,0.02
14112,PC,2011.0,Strategy,Company317,0.0,0.03,0.0,0.01
11044,3DS,2011.0,Misc,Company3,0.06,0.02,0.0,0.01
16567,DS,2007.0,Action,Company204,0.01,0.0,0.0,0.0
14564,PSP,2011.0,Misc,Company54,0.0,0.0,0.03,0.0
12212,PS,1997.0,Platform,Company147,0.04,0.02,0.0,0.0
9253,X360,,Puzzle,Company54,0.13,0.0,0.0,0.01
1399,PS3,2012.0,Action,Company29,0.51,0.62,0.0,0.26
10871,X360,2010.0,Sports,Company12,0.09,0.0,0.0,0.01
8403,GC,2003.0,Platform,Company13,0.13,0.03,0.0,0.0
2459,PS4,2016.0,Action,Company4,0.68,0.0,0.0,0.16
4312,PSP,2009.0,Action,Company116,0.03,0.03,0.38,0.02
14701,PC,2010.0,Simulation,Company34,0.0,0.03,0.0,0.0
8553,GC,2005.0,Action,Company29,0.12,0.03,0.0,0.0
12489,DS,,Simulation,Company34,0.0,0.0,0.06,0.0
8607,X360,2006.0,Sports,Company40,0.15,0.0,0.0,0.01
9504,PSV,2013.0,Sports,Company4,0.11,0.0,0.0,0.02
10373,DS,2009.0,Sports,Company9,0.0,0.0,0.11,0.0
3902,PSP,2006.0,Sports,Company8,0.47,0.0,0.0,0.04
3891,X360,2012.0,Sports,Company8,0.29,0.18,0.0,0.04
7580,PSP,2012.0,Action,Company9,0.0,0.0,0.2,0.0
15447,DS,2007.0,Puzzle,Company5,0.02,0.0,0.0,0.0
6170,DS,2007.0,Sports,Company6,0.26,0.0,0.0,0.02
5541,PS3,2013.0,Strategy,Company5,0.1,0.17,0.0,0.06
7753,PS2,2005.0,Shooter,Company6,0.1,0.07,0.0,0.02
2084,DS,2005.0,Adventure,Company13,0.49,0.07,0.39,0.05
4595,PS2,2003.0,Sports,Company31,0.21,0.16,0.0,0.05
12096,PC,2009.0,Action,Company13,0.01,0.04,0.0,0.01
11377,DS,2009.0,Simulation,Company29,0.08,0.0,0.0,0.01
11475,PSP,2015.0,Action,Company309,0.0,0.0,0.08,0.0
977,3DS,2011.0,Puzzle,Company1,0.32,0.95,0.36,0.14
4292,PSP,2007.0,Racing,Company8,0.02,0.38,0.01,0.06
11060,PS,1997.0,Racing,Company4,0.05,0.03,0.0,0.01
7494,XB,2003.0,Platform,Company5,0.15,0.04,0.0,0.01
7649,SAT,1994.0,Shooter,Company9,0.0,0.0,0.2,0.0
6132,PS3,2010.0,Sports,Company5,0.18,0.07,0.0,0.04
9139,PS2,2008.0,Role-Playing,Company58,0.07,0.05,0.0,0.02
9731,PS2,2003.0,Racing,Company26,0.06,0.05,0.0,0.02
14388,PSP,2010.0,Adventure,Company59,0.0,0.0,0.03,0.0
3048,X360,2012.0,Sports,Company8,0.51,0.11,0.0,0.05
5930,PS2,2006.0,Simulation,Company8,0.02,0.01,0.0,0.27
4313,GBA,2005.0,Platform,Company29,0.33,0.12,0.0,0.01
6539,2600,1981.0,Sports,Company11,0.24,0.01,0.0,0.0
4763,X360,2011.0,Misc,Company6,0.29,0.09,0.0,0.03
3762,PS2,2005.0,Sports,Company8,0.45,0.02,0.0,0.07
11537,PS2,2005.0,Adventure,Company4,0.0,0.0,0.08,0.0
1684,Wii,2009.0,Adventure,Company1,0.55,0.17,0.42,0.06
3924,WiiU,2015.0,Action,Company20,0.3,0.16,0.0,0.05
11811,DS,2010.0,Puzzle,Company6,0.0,0.06,0.0,0.01
859,X360,2012.0,Shooter,Company13,1.11,0.63,0.07,0.16
2109,Wii,2010.0,Role-Playing,Company1,0.49,0.26,0.16,0.08
11335,DS,2008.0,Simulation,Company6,0.08,0.0,0.0,0.01
15716,PSP,2006.0,Role-Playing,Company279,0.02,0.0,0.0,0.0
11286,PSP,2009.0,Sports,Company130,0.08,0.0,0.0,0.01
10763,DS,2008.0,Misc,Company286,0.09,0.0,0.0,0.01
13405,PC,2007.0,Simulation,Company450,0.0,0.04,0.0,0.01
5331,GC,2004.0,Sports,Company8,0.27,0.07,0.0,0.01
15195,PS3,2010.0,Misc,Company394,0.0,0.0,0.02,0.0
7033,PS,2000.0,Sports,Company4,0.13,0.09,0.0,0.02
11600,PS2,2005.0,Sports,Company64,0.04,0.03,0.0,0.01
3066,PS2,2000.0,Sports,Company15,0.0,0.0,0.66,0.0
2134,X360,2009.0,Sports,Company3,0.88,0.02,0.0,0.08
11904,PSP,2009.0,Action,Company29,0.02,0.04,0.0,0.01
2425,DS,2008.0,Platform,Company1,0.61,0.0,0.2,0.05
3632,DS,2010.0,Simulation,Company5,0.41,0.11,0.0,0.04
11446,DS,2008.0,Shooter,Company59,0.07,0.0,0.0,0.01
12192,GBA,2005.0,Misc,Company87,0.05,0.02,0.0,0.0
15312,PC,2009.0,Strategy,Company359,0.0,0.02,0.0,0.0
15857,DS,2011.0,Simulation,Company509,0.0,0.01,0.0,0.0
4911,DS,2008.0,Misc,Company5,0.36,0.0,0.0,0.03
5566,2600,1981.0,Action,Company211,0.3,0.02,0.0,0.0
9029,PS2,2001.0,Platform,Company73,0.07,0.05,0.0,0.02
6626,PS3,2009.0,Shooter,Company24,0.12,0.1,0.0,0.04
15874,PS2,2006.0,Adventure,Company13,0.0,0.0,0.02,0.0
10198,GC,2006.0,Misc,Company1,0.07,0.02,0.02,0.0
11825,PSP,2008.0,Fighting,Company151,0.07,0.0,0.0,0.0
9760,XB,2003.0,Platform,Company2,0.09,0.03,0.0,0.0
8139,PS2,2002.0,Strategy,Company22,0.09,0.07,0.0,0.02
511,N64,1997.0,Platform,Company1,1.29,0.53,0.98,0.05
16376,PS,1996.0,Strategy,Company243,0.0,0.0,0.01,0.0
12020,DS,2010.0,Action,Company26,0.0,0.0,0.07,0.0
11452,PS,1998.0,Simulation,Company118,0.04,0.03,0.0,0.01
15569,PS3,2016.0,Misc,Company26,0.0,0.0,0.02,0.0
13268,XB,2004.0,Racing,Company36,0.04,0.01,0.0,0.0
10314,PS,2000.0,Racing,Company36,0.06,0.04,0.0,0.01
14912,PSV,2016.0,Role-Playing,Company132,0.0,0.0,0.02,0.0
9963,GC,2005.0,Adventure,Company64,0.09,0.02,0.0,0.0
2359,PC,2008.0,Action,Company3,0.01,0.79,0.0,0.08
629,PS3,2008.0,Racing,Company3,1.55,0.54,0.05,0.31
8331,PS,1999.0,Platform,Company11,0.09,0.06,0.0,0.01
2052,PS,1997.0,Simulation,Company49,0.12,0.08,0.74,0.07
4963,PS2,2002.0,Racing,Company13,0.19,0.15,0.0,0.05
15873,XB,2003.0,Racing,Company11,0.01,0.0,0.0,0.0
684,Wii,2010.0,Misc,Company6,1.57,0.56,0.0,0.19
13839,SAT,1995.0,Misc,Company467,0.0,0.0,0.04,0.0
9329,DS,2008.0,Sports,Company29,0.12,0.0,0.0,0.01
1017,PS2,2002.0,Role-Playing,Company26,0.63,0.49,0.45,0.17
6521,PS3,2007.0,Racing,Company29,0.18,0.04,0.01,0.03
2721,PS3,2007.0,Shooter,Company22,0.29,0.32,0.01,0.13
12847,DS,2009.0,Misc,Company398,0.0,0.05,0.0,0.01
4104,PS2,2006.0,Action,Company29,0.4,0.02,0.0,0.07
16580,PC,2009.0,Shooter,Company36,0.0,0.01,0.0,0.0
13441,X360,2011.0,Adventure,Company233,0.0,0.04,0.0,0.01
10177,PS3,2013.0,Platform,Company6,0.02,0.07,0.0,0.02
955,PS2,2001.0,Misc,Company26,1.73,0.07,0.0,0.02
4543,DS,2009.0,Adventure,Company120,0.37,0.0,0.03,0.03
2664,PS,2000.0,Misc,Company118,0.43,0.29,0.0,0.05
15435,3DS,2014.0,Action,Company26,0.01,0.01,0.0,0.0
12644,GBA,2004.0,Racing,Company87,0.04,0.02,0.0,0.0
4013,PS2,2002.0,Shooter,Company53,0.24,0.19,0.0,0.06
6177,PS3,2015.0,Misc,Company5,0.09,0.14,0.0,0.05
7265,X360,2008.0,Sports,Company8,0.2,0.0,0.0,0.02
7180,PS3,2011.0,Role-Playing,Company220,0.14,0.0,0.07,0.01
2440,Wii,2007.0,Simulation,Company6,0.74,0.04,0.0,0.06
16493,PSP,2008.0,Racing,Company194,0.01,0.0,0.0,0.0
9015,GB,2000.0,Adventure,Company305,0.0,0.0,0.14,0.0
12652,PSP,2012.0,Role-Playing,Company26,0.0,0.0,0.06,0.0
2015,PS2,2005.0,Racing,Company29,0.86,0.03,0.0,0.14
7650,PC,,Action,Company8,0.02,0.15,0.0,0.02
3012,XOne,2013.0,Racing,Company8,0.45,0.17,0.0,0.05
13975,PS2,2005.0,Role-Playing,Company12,0.02,0.01,0.0,0.0
14865,Wii,2008.0,Sports,Company26,0.0,0.0,0.03,0.0
14517,PS2,2007.0,Strategy,Company309,0.0,0.0,0.03,0.0
4361,Wii,2009.0,Action,Company1,0.1,0.02,0.32,0.01
4180,PSV,2012.0,Action,Company8,0.0,0.3,0.05,0.12
9472,DS,2010.0,Simulation,Company100,0.12,0.0,0.0,0.01
11790,DS,2009.0,Puzzle,Company36,0.07,0.0,0.0,0.01
12120,DS,2007.0,Platform,Company11,0.06,0.0,0.0,0.0
661,N64,1998.0,Fighting,Company29,1.94,0.39,0.03,0.02
9185,X360,2010.0,Misc,Company2,0.0,0.12,0.0,0.02
2290,DS,2008.0,Shooter,Company5,0.57,0.26,0.0,0.08
1513,Wii,2008.0,Sports,Company6,1.11,0.04,0.06,0.09
16507,PS2,2006.0,Adventure,Company444,0.0,0.0,0.01,0.0
9461,Wii,2007.0,Racing,Company154,0.12,0.0,0.0,0.01
7913,PS,1999.0,Sports,Company49,0.0,0.0,0.18,0.01
11483,N64,1998.0,Racing,Company31,0.06,0.02,0.0,0.0
10444,XB,2005.0,Action,Company318,0.08,0.02,0.0,0.0
9925,X360,2008.0,Shooter,Company340,0.1,0.0,0.01,0.01
11041,PSP,2006.0,Misc,Company9,0.0,0.0,0.09,0.0
1244,Wii,2010.0,Racing,Company9,0.65,0.71,0.0,0.15
2077,PS3,2013.0,Action,Company8,0.44,0.38,0.0,0.17
4041,DS,2008.0,Sports,Company8,0.12,0.31,0.0,0.06
5739,PS,1998.0,Misc,Company4,0.17,0.12,0.0,0.02
9771,PS2,,Platform,Company54,0.0,0.0,0.12,0.0
3103,GC,2003.0,Racing,Company1,0.41,0.11,0.12,0.02
7609,XOne,2015.0,Action,Company42,0.1,0.09,0.0,0.02
14664,SNES,1994.0,Action,Company26,0.0,0.0,0.03,0.0
15065,PC,2005.0,Racing,Company11,0.0,0.02,0.0,0.0
6728,PS2,2008.0,Action,Company49,0.12,0.09,0.0,0.03
2209,PS2,2005.0,Shooter,Company29,0.78,0.03,0.0,0.13
1780,PS2,2003.0,Platform,Company29,0.56,0.44,0.0,0.15
16200,PS2,2007.0,Strategy,Company59,0.0,0.0,0.01,0.0
16089,PSP,2011.0,Adventure,Company493,0.0,0.0,0.01,0.0
2398,X360,2008.0,Shooter,Company6,0.47,0.31,0.0,0.09
10051,PS2,2004.0,Sports,Company31,0.06,0.04,0.0,0.01
4275,PS3,2015.0,Simulation,Company102,0.11,0.28,0.0,0.07
1164,PS3,2008.0,Action,Company13,0.58,0.46,0.34,0.21
14356,DS,2008.0,Misc,Company60,0.01,0.02,0.0,0.0
10133,DS,2007.0,Simulation,Company349,0.1,0.0,0.0,0.01
45,PS4,2014.0,Action,Company3,3.8,5.81,0.36,2.02
12896,GBA,2002.0,Role-Playing,Company94,0.04,0.01,0.0,0.0
12704,Wii,2008.0,Misc,Company40,0.03,0.03,0.0,0.01
13858,PC,2006.0,Simulation,Company3,0.01,0.03,0.0,0.01
11471,PS,1997.0,Fighting,Company244,0.0,0.0,0.07,0.01
736,2600,1981.0,Action,Company46,2.06,0.12,0.0,0.02
10983,3DS,2011.0,Racing,Company6,0.05,0.04,0.0,0.01
16570,3DS,2014.0,Action,Company26,0.0,0.0,0.01,0.0
4777,DS,2009.0,Action,Company6,0.19,0.18,0.0,0.04
16572,XOne,2016.0,Shooter,Company13,0.01,0.0,0.0,0.0
6169,GBA,2002.0,Platform,Company29,0.2,0.07,0.0,0.01
4015,2600,1982.0,Sports,Company11,0.46,0.03,0.0,0.01
8872,XB,2002.0,Fighting,Company115,0.11,0.03,0.0,0.01
2556,XOne,2015.0,Action,Company20,0.43,0.3,0.01,0.07
2625,XB,2003.0,Sports,Company8,0.24,0.49,0.0,0.05
14006,Wii,2009.0,Puzzle,Company286,0.02,0.01,0.0,0.0
5538,DS,2011.0,Action,Company191,0.12,0.17,0.0,0.04
3422,PS2,2010.0,Action,Company15,0.13,0.22,0.01,0.23
14967,GBA,2003.0,Action,Company13,0.02,0.01,0.0,0.0
11185,PS4,2015.0,Action,Company231,0.03,0.04,0.0,0.01
13283,PSP,2007.0,Sports,Company26,0.01,0.01,0.01,0.01
13044,PS2,2002.0,Racing,Company294,0.03,0.02,0.0,0.01
7908,DS,2010.0,Puzzle,Company216,0.18,0.0,0.0,0.01
11671,PS,2000.0,Shooter,Company11,0.04,0.03,0.0,0.0
7835,PS3,2008.0,Simulation,Company6,0.06,0.02,0.1,0.01
8102,SNES,1994.0,Shooter,Company15,0.0,0.0,0.18,0.0
1237,PS,1998.0,Racing,Company8,1.45,0.04,0.0,0.04
13724,SNES,1995.0,Role-Playing,Company345,0.0,0.0,0.04,0.0
7937,Wii,2011.0,Misc,Company125,0.0,0.17,0.0,0.02
807,PC,1998.0,Strategy,Company8,2.04,0.04,0.0,0.0
13699,GBA,2004.0,Action,Company8,0.03,0.01,0.0,0.0
3052,DS,2006.0,Misc,Company141,0.0,0.0,0.66,0.0
12835,DS,2008.0,Misc,Company259,0.05,0.0,0.0,0.0
2376,XB,2003.0,Simulation,Company2,0.65,0.19,0.0,0.03
3520,PS3,2010.0,Action,Company26,0.24,0.24,0.01,0.09
12515,N64,1998.0,Puzzle,Company31,0.05,0.01,0.0,0.0
1456,PS3,2011.0,Adventure,Company4,0.67,0.37,0.13,0.17
8850,GBA,2004.0,Misc,Company34,0.11,0.04,0.0,0.0
10916,DS,2005.0,Puzzle,Company87,0.09,0.0,0.0,0.01
5129,2600,1981.0,Action,Company48,0.35,0.02,0.0,0.0
10947,XB,2004.0,Sports,Company375,0.07,0.02,0.0,0.0
1644,PS,1997.0,Sports,Company8,1.13,0.05,0.0,0.03
13949,DS,2006.0,Role-Playing,Company1,0.0,0.0,0.04,0.0
2789,PS3,2007.0,Action,Company33,0.17,0.41,0.0,0.15
11395,GBA,2004.0,Sports,Company8,0.06,0.02,0.0,0.0
9909,GC,2002.0,Sports,Company15,0.0,0.0,0.11,0.0
4969,2600,1981.0,Action,Company192,0.36,0.02,0.0,0.0
16345,DS,2007.0,Simulation,Company333,0.0,0.0,0.01,0.0
7906,2600,1981.0,Sports,Company140,0.18,0.01,0.0,0.0
7232,GC,2004.0,Action,Company13,0.17,0.04,0.0,0.01
13350,PSP,2006.0,Role-Playing,Company15,0.04,0.0,0.0,0.0
12471,GBA,2002.0,Sports,Company6,0.04,0.02,0.0,0.0
1375,PSP,2004.0,Racing,Company4,0.36,0.45,0.32,0.28
7968,XB,2002.0,Racing,Company9,0.12,0.03,0.03,0.01
15492,DS,2008.0,Simulation,Company145,0.0,0.02,0.0,0.0
1971,2600,1980.0,Misc,Company11,0.99,0.05,0.0,0.01
12643,X360,2007.0,Shooter,Company5,0.05,0.0,0.0,0.0
9764,DS,2009.0,Action,Company26,0.0,0.0,0.12,0.0
13893,PS,1995.0,Misc,Company260,0.0,0.0,0.04,0.0
15424,PSP,2013.0,Adventure,Company153,0.0,0.0,0.02,0.0
7745,WiiU,2012.0,Action,Company1,0.15,0.03,0.0,0.02
1524,Wii,2010.0,Sports,Company8,0.78,0.4,0.0,0.11
12015,PS2,2000.0,Action,Company395,0.0,0.0,0.07,0.0
6101,DS,2010.0,Action,Company5,0.26,0.0,0.0,0.02
5262,DS,2008.0,Adventure,Company3,0.33,0.0,0.0,0.02
5716,SNES,1995.0,Platform,Company15,0.0,0.0,0.31,0.0
1195,PS4,2013.0,Action,Company20,0.59,0.75,0.01,0.21
6657,PS,1996.0,Racing,Company88,0.14,0.1,0.0,0.02
10158,PS3,2016.0,Sports,Company15,0.0,0.0,0.11,0.0
2564,Wii,2009.0,Action,Company9,0.46,0.25,0.02,0.07
16104,XB,2005.0,Action,Company29,0.01,0.0,0.0,0.0
975,PS,2001.0,Action,Company29,1.12,0.58,0.0,0.08
9229,Wii,2009.0,Misc,Company5,0.12,0.01,0.0,0.01
7816,X360,2010.0,Adventure,Company26,0.14,0.03,0.0,0.01
6192,X360,2009.0,Platform,Company13,0.12,0.12,0.01,0.03
4428,DS,2004.0,Simulation,Company8,0.4,0.01,0.02,0.0
11350,GC,2005.0,Action,Company90,0.06,0.02,0.0,0.0
14591,PSP,2013.0,Misc,Company418,0.0,0.0,0.03,0.0
12224,PS,1998.0,Shooter,Company15,0.04,0.02,0.0,0.0
15584,3DS,2015.0,Misc,Company406,0.0,0.0,0.02,0.0
8237,PS,1995.0,Fighting,Company31,0.1,0.07,0.0,0.01
1639,GB,1999.0,Misc,Company1,0.79,0.31,0.08,0.04
15118,PSP,2009.0,Role-Playing,Company254,0.0,0.0,0.02,0.0
5883,SNES,1994.0,Role-Playing,Company69,0.0,0.0,0.3,0.0
2467,Wii,2007.0,Simulation,Company71,0.69,0.03,0.06,0.06
5722,X360,2008.0,Misc,Company11,0.27,0.01,0.01,0.02
14295,PS,2000.0,Action,Company49,0.02,0.01,0.0,0.0
12268,XB,2005.0,Misc,Company3,0.05,0.01,0.0,0.0
9667,GBA,2001.0,Platform,Company29,0.09,0.03,0.0,0.0
15681,3DS,2012.0,Misc,Company123,0.0,0.02,0.0,0.0
16194,PC,,Strategy,Company34,0.0,0.01,0.0,0.0
5522,GC,2005.0,Shooter,Company5,0.25,0.07,0.0,0.01
3382,PS2,2003.0,Strategy,Company58,0.0,0.0,0.6,0.0
10658,PS,1999.0,Strategy,Company133,0.06,0.04,0.0,0.01
13650,PSP,2006.0,Misc,Company3,0.04,0.0,0.0,0.0
9476,PS2,2005.0,Role-Playing,Company6,0.06,0.05,0.0,0.02
4497,DS,2009.0,Misc,Company3,0.39,0.01,0.0,0.03
13847,3DS,2016.0,Adventure,Company26,0.0,0.0,0.04,0.0
11339,PS2,2003.0,Shooter,Company18,0.04,0.03,0.0,0.01
6861,PSP,2006.0,Role-Playing,Company71,0.15,0.0,0.07,0.01
1756,PS,1997.0,Racing,Company22,0.65,0.44,0.0,0.08
1499,X360,2012.0,Action,Company5,0.75,0.45,0.0,0.11
2125,X360,2015.0,Sports,Company8,0.82,0.05,0.0,0.1
5187,PS2,2001.0,Simulation,Company49,0.11,0.09,0.14,0.03
2185,GBA,2003.0,Misc,Company15,0.68,0.25,0.0,0.02
16228,PS2,2007.0,Adventure,Company543,0.0,0.0,0.01,0.0
11190,PS2,2007.0,Action,Company49,0.04,0.03,0.0,0.01
2555,PS,1998.0,Puzzle,Company11,0.45,0.31,0.0,0.05
5924,PS4,2016.0,Role-Playing,Company17,0.06,0.07,0.14,0.02
16524,PS3,2012.0,Adventure,Company357,0.0,0.0,0.01,0.0
10162,PS2,2002.0,Strategy,Company78,0.05,0.04,0.0,0.01
1702,GBA,2004.0,Role-Playing,Company1,0.64,0.24,0.29,0.02
3275,PS4,2014.0,Misc,Company6,0.34,0.17,0.0,0.11
7983,PS2,2002.0,Role-Playing,Company49,0.09,0.07,0.0,0.02
8065,3DS,2016.0,Action,Company20,0.07,0.08,0.01,0.01
10187,XB,2005.0,Action,Company22,0.08,0.02,0.0,0.0
11517,DC,2000.0,Adventure,Company245,0.0,0.0,0.08,0.0
3118,PS2,2003.0,Role-Playing,Company17,0.19,0.15,0.26,0.05
13988,X360,2009.0,Adventure,Company357,0.0,0.0,0.04,0.0
3120,2600,1987.0,Action,Company5,0.6,0.04,0.0,0.01
1001,X360,2015.0,Shooter,Company5,1.11,0.48,0.0,0.16
11338,XB,2003.0,Strategy,Company8,0.06,0.02,0.0,0.0
16462,PC,2015.0,Sports,Company6,0.0,0.01,0.0,0.0
15578,DS,2009.0,Action,Company35,0.02,0.0,0.0,0.0
11329,3DS,2015.0,Adventure,Company26,0.0,0.0,0.08,0.0
14588,PS2,2005.0,Shooter,Company26,0.01,0.01,0.0,0.0
1085,PS2,2003.0,Sports,Company8,0.93,0.52,0.0,0.22
10569,DS,2009.0,Misc,Company255,0.08,0.0,0.02,0.01
14542,Wii,2010.0,Strategy,Company26,0.0,0.0,0.03,0.0
2785,PS,1999.0,Racing,Company4,0.41,0.28,0.0,0.05
3034,Wii,2008.0,Sports,Company6,0.0,0.66,0.0,0.01
15406,PS4,2016.0,Action,Company13,0.0,0.0,0.02,0.0
2590,Wii,2010.0,Action,Company18,0.54,0.19,0.0,0.06
3933,WS,2000.0,Role-Playing,Company10,0.0,0.0,0.51,0.0
10796,DS,2009.0,Action,Company291,0.09,0.0,0.0,0.01
13833,PC,2010.0,Role-Playing,Company8,0.0,0.03,0.0,0.01
1396,NES,1991.0,Action,Company15,1.05,0.17,0.15,0.02
12384,PS,2000.0,Action,Company41,0.03,0.02,0.0,0.0
2305,DS,2008.0,Puzzle,Company40,0.3,0.49,0.0,0.1
13542,GBA,2005.0,Action,Company87,0.03,0.01,0.0,0.0
6236,X360,2006.0,Sports,Company8,0.24,0.01,0.0,0.02
486,PS2,2003.0,Shooter,Company4,2.22,0.51,0.06,0.15
10173,XB,2003.0,Sports,Company9,0.08,0.02,0.0,0.0
2949,X360,,Racing,Company11,0.3,0.32,0.0,0.07
2983,XB,2004.0,Sports,Company8,0.63,0.02,0.0,0.03
8860,PS2,2008.0,Shooter,Company5,0.07,0.06,0.0,0.02
4834,PS,1999.0,Platform,Company53,0.22,0.15,0.0,0.03
3581,DS,2011.0,Action,Company33,0.32,0.19,0.0,0.05
4335,PC,2014.0,Action,Company6,0.14,0.26,0.0,0.05
16260,PS3,2009.0,Role-Playing,Company132,0.0,0.0,0.01,0.0
11769,GBA,2002.0,Platform,Company13,0.05,0.02,0.0,0.0
13270,PSP,2011.0,Role-Playing,Company26,0.0,0.0,0.05,0.0
14901,SNES,1994.0,Action,Company58,0.0,0.0,0.03,0.0
15991,X360,2014.0,Sports,Company339,0.0,0.01,0.0,0.0
8821,PSP,2005.0,Role-Playing,Company4,0.14,0.0,0.0,0.01
13370,PC,2002.0,Action,Company3,0.0,0.04,0.0,0.01
13899,Wii,2008.0,Adventure,Company87,0.04,0.0,0.0,0.0
2734,PSP,2008.0,Fighting,Company29,0.41,0.21,0.0,0.14
7909,PS,1997.0,Strategy,Company4,0.0,0.0,0.18,0.01
10714,DS,2009.0,Shooter,Company367,0.09,0.0,0.0,0.01
5685,PS2,2000.0,Strategy,Company49,0.08,0.06,0.16,0.02
6366,PS3,2008.0,Action,Company9,0.22,0.03,0.0,0.03
7351,PS2,2006.0,Misc,Company69,0.0,0.0,0.21,0.0
12809,DS,,Racing,Company36,0.04,0.01,0.0,0.0
971,PS3,2013.0,Adventure,Company4,0.52,0.88,0.06,0.34
4085,Wii,2009.0,Shooter,Company8,0.33,0.11,0.01,0.04
12269,XB,2002.0,Adventure,Company8,0.05,0.01,0.0,0.0
3596,PS2,2003.0,Role-Playing,Company17,0.15,0.12,0.26,0.04
11107,DS,2010.0,Misc,Company275,0.07,0.01,0.0,0.01
14567,XB,2006.0,Sports,Company268,0.02,0.01,0.0,0.0
13290,XOne,2015.0,Role-Playing,Company42,0.04,0.01,0.0,0.0
4907,DS,2008.0,Sports,Company6,0.36,0.0,0.0,0.03
11935,GBA,2002.0,Sports,Company15,0.05,0.02,0.0,0.0
6775,X360,2011.0,Action,Company49,0.16,0.07,0.0,0.02
9080,XB,2002.0,Sports,Company9,0.11,0.03,0.0,0.01
3614,DS,2008.0,Misc,Company1,0.0,0.0,0.56,0.0
14219,PS,1996.0,Sports,Company147,0.02,0.01,0.0,0.0
2385,PS3,2008.0,Shooter,Company8,0.29,0.4,0.02,0.16
7052,PC,2015.0,Shooter,Company5,0.0,0.22,0.0,0.01
9442,Wii,2009.0,Misc,Company52,0.0,0.12,0.0,0.01
1284,PS2,2005.0,Sports,Company3,0.72,0.56,0.0,0.19
6761,GC,2005.0,Role-Playing,Company5,0.19,0.05,0.0,0.01
15070,PS2,2007.0,Adventure,Company408,0.0,0.0,0.02,0.0
10535,DS,2011.0,Strategy,Company3,0.08,0.01,0.0,0.01
11977,DS,2009.0,Sports,Company15,0.0,0.0,0.07,0.0
8025,XB,2005.0,Shooter,Company40,0.14,0.04,0.0,0.01
1174,PS,2000.0,Misc,Company4,0.88,0.6,0.0,0.1
13929,PSP,2009.0,Strategy,Company49,0.0,0.0,0.04,0.0
266,PS2,2004.0,Action,Company15,1.46,0.0,0.83,1.93
6680,PS,2000.0,Fighting,Company6,0.14,0.09,0.0,0.02
2737,PSV,2013.0,Adventure,Company16,0.17,0.39,0.0,0.19
3423,X360,,Sports,Company8,0.54,0.0,0.01,0.03
14769,3DS,2013.0,Fighting,Company224,0.0,0.0,0.03,0.0
3841,XB,2002.0,Sports,Company8,0.39,0.11,0.0,0.02
790,PSP,2005.0,Racing,Company8,1.77,0.13,0.02,0.18
2491,X360,2012.0,Misc,Company2,0.57,0.2,0.0,0.06
4053,PS3,2013.0,Action,Company12,0.07,0.26,0.09,0.07
1122,PS2,2004.0,Action,Company6,0.54,0.88,0.0,0.22
5142,PSP,2006.0,Role-Playing,Company5,0.33,0.0,0.0,0.03
11259,PS2,2008.0,Sports,Company232,0.04,0.03,0.0,0.01
11848,PSV,2013.0,Action,Company4,0.0,0.05,0.0,0.02
5601,PS,1997.0,Puzzle,Company31,0.18,0.12,0.0,0.02
367,X360,2010.0,Sports,Company8,0.71,2.4,0.02,0.4
3313,PSP,2009.0,Platform,Company4,0.18,0.27,0.0,0.15
13262,PS4,2015.0,Role-Playing,Company26,0.0,0.0,0.05,0.0
2295,PS3,2007.0,Action,Company8,0.38,0.37,0.0,0.15
7172,GBA,2001.0,Role-Playing,Company6,0.11,0.04,0.06,0.0
16452,PC,2009.0,Role-Playing,Company437,0.0,0.01,0.0,0.0
12876,PSP,2011.0,Strategy,Company26,0.0,0.0,0.05,0.0
6968,Wii,,Sports,Company29,0.09,0.12,0.0,0.03
15697,DS,2010.0,Puzzle,Company68,0.02,0.0,0.0,0.0
7501,DS,2009.0,Simulation,Company12,0.19,0.0,0.0,0.01
4540,Wii,2013.0,Sports,Company8,0.0,0.38,0.0,0.05
1757,PSP,2007.0,Shooter,Company8,0.5,0.39,0.02,0.25
6868,2600,1981.0,Action,Company94,0.22,0.01,0.0,0.0
11604,Wii,2008.0,Adventure,Company307,0.06,0.01,0.0,0.01
8328,3DS,2012.0,Action,Company5,0.13,0.03,0.0,0.01
11960,PS,1998.0,Strategy,Company190,0.04,0.03,0.0,0.0
870,NES,1985.0,Sports,Company1,0.18,0.23,1.53,0.02
741,DS,2007.0,Puzzle,Company33,1.06,0.91,0.0,0.23
15941,DS,2005.0,Shooter,Company71,0.01,0.0,0.0,0.0
10003,Wii,2010.0,Misc,Company6,0.11,0.0,0.0,0.01
14267,PC,2007.0,Strategy,Company317,0.0,0.03,0.0,0.01
13995,PS3,2015.0,Sports,Company8,0.0,0.03,0.0,0.01
13118,N64,1998.0,Platform,Company53,0.04,0.01,0.0,0.0
636,PC,1997.0,Adventure,Company37,1.52,0.82,0.0,0.1
7178,DS,2008.0,Adventure,Company6,0.21,0.0,0.0,0.02
16091,PS2,2009.0,Adventure,Company279,0.0,0.0,0.01,0.0
3974,Wii,2007.0,Misc,Company8,0.43,0.03,0.0,0.04
